Fecha;Aluar;Banco Macro;BYMA;Central Puerto;Soc. Comercial del Plata;Cresud;Edenor;Grupo Financiero Galicia;Holcim Argentina;IRSA;Loma Negra;Mirgor;Molinos Rio de la Plata;Pampa Energia;Supervielle;Telecom Argentina;Transportadora Gas del Sur;Transener;Ternium Argentina;Grupo Supervielle (VALO);INDICE MERVAL
2025-10-02;751,2550659179688;6285,04345703125;179,49156188964844;1247,0;31,31999969482422;1381,0098876953125;1216,0;4232,46337890625;1125,0;1643,174072265625;2307,0;15246,3642578125;2270,0;3750,0;1554,0;2297,808349609375;6460,0;1903,0;610,131591796875;298,14703369140625;1808661,0
2025-10-03;756,7387084960938;6338,4716796875;180,2415313720703;1214,0;32,4900016784668;1353,6351318359375;1191,0;4269,05517578125;1135,0;1593,380859375;2273,0;15646,2685546875;2230,0;3707,5;1531,0;2270,904296875;6425,0;1929,0;632,2482299804688;292,6855773925781;1805024,0
2025-10-06;734,3057250976562;6425,89794921875;180,2415313720703;1192,0;32,040000915527344;1324,3724365234375;1181,0;4264,17578125;1170,0;1579,8009033203125;2302,0;15471,310546875;2190,0;3680,0;1550,0;2284,8544921875;6445,0;1917,0;613,4971313476562;286,2311096191406;1802570,0
2025-10-07;696,4189453125;6430,75634765625;175,7417449951172;1200,0;31,299999237060547;1364,0186767578125;1206,0;4256,64013671875;1140,0;1593,380859375;2336,0;15421,322265625;2180,0;3730,0;1515,0;2247,986083984375;6465,0;1922,0;583,2069091796875;283,74859619140625;1793952,0
2025-10-08;716,8578491210938;6581,32470703125;174,9917755126953;1231,0;30,979999542236328;1380,06591796875;1264,0;4310,58349609375;1120,0;1575,2742919921875;2403,0;15471,310546875;2215,0;3772,5;1544,0;2230,0498046875;6530,0;1934,0;598,1116333007812;287,7205505371094;1819464,0
2025-10-09;718,3533935546875;7237,029296875;191,99098205566406;1325,0;33,900001525878906;1401,7769775390625;1337,0;4678,380859375;1200,0;1597,9075927734375;2456,0;16296,1142578125;2345,0;3860,0;1730,0;2270,904296875;6810,0;2125,0;600,9963989257812;297,40228271484375;1924930,0
2025-10-13;690,4368286132812;7441,02587890625;197,24073791503906;1364,0;34,41999816894531;1360,2427978515625;1452,0;4837,75927734375;1250,0;1593,380859375;2398,0;16521,060546875;2325,0;3890,0;1898,0;2250,975341796875;6905,0;2211,0;584,6493530273438;322,971923828125;1958155,0
2025-10-14;689,9382934570312;7217,60107421875;188,2411651611328;1329,0;32,189998626708984;1329,09228515625;1404,0;4602,369140625;1130,0;1566,220947265625;2310,0;15771,2392578125;2250,0;3770,0;1751,0;2187,20263671875;6640,0;2006,0;570,7062377929688;311,30419921875;1884774,0
2025-10-15;702,8995361328125;7416,73974609375;180,9915008544922;1446,0;32,18000030517578;1335,699951171875;1421,0;4705,3515625;1155,0;1570,7476806640625;2321,0;15771,2392578125;2310,0;3857,5;1830,0;2204,142333984375;6630,0;1999,0;561,0902709960938;307,0840148925781;1912739,0
2025-10-16;735,80126953125;7552,73828125;179,74156188964844;1450,0;31,610000610351562;1340,4197998046875;1391,0;4759,2958984375;1105,0;1566,220947265625;2332,0;15521,298828125;2270,0;3847,5;1843,0;2273,8935546875;6590,0;1943,0;587,0532836914062;312,793701171875;1929505,0
2025-10-17;794,126953125;7960,73193359375;181,74147033691406;1481,0;31,790000915527344;1397,0572509765625;1434,0;4864,73095703125;1110,0;1616,01416015625;2402,0;15671,2626953125;2410,0;3927,5;1953,0;2422,3642578125;6835,0;1961,0;615,4203491210938;313,2901916503906;1989555,0
2025-10-20;849,4616088867188;8004,4453125;178,74160766601562;1467,0;32,0099983215332;1407,440673828125;1398,0;4913,7705078125;1095,0;1602,4342041015625;2387,0;15671,2626953125;2405,0;3770,0;1929,0;2385,495849609375;6840,0;1892,0;627,4402465820312;315,7726745605469;1978419,0
2025-10-21;881,3662719726562;8291,0126953125;182,24143981933594;1431,0;31,93000030517578;1413,1044921875;1379,0;5016,7529296875;1095,0;1656,7540283203125;2460,0;15696,2568359375;2510,0;3822,5;2001,0;2347,630859375;6885,0;1851,0;620,7091064453125;314,7797546386719;2002849,0
2025-10-22;829,022705078125;8640,7216796875;182,9914093017578;1438,0;32,150001525878906;1401,7769775390625;1412,0;5203,1044921875;1105,0;1656,7540283203125;2479,0;15521,298828125;2520,0;3865,0;1942,0;2306,7763671875;7010,0;1839,0;598,5924682617188;314,034912109375;2018811,0
2025-10-23;791,1359252929688;8781,5771484375;183,99136352539062;1492,0;32,56999969482422;1381,953857421875;1460,0;5315,8955078125;1155,0;1692,9671630859375;2527,5;15696,2568359375;2580,0;3892,5;2129,0;2352,613037109375;7045,0;1819,0;577,9181518554688;317,5104064941406;2055520,0
2025-10-24;800,1090698242188;8752,4326171875;191,4910125732422;1499,0;33,13999938964844;1381,0098876953125;1509,0;5443,3984375;1195,0;1670,333984375;2505,0;15596,2802734375;2530,0;3920,0;2127,0;2454,250732421875;7050,0;1886,0;566,8598022460938;317,2621765136719;2076859,0
2025-10-27;809,5807495117188;11258,6806640625;223,98947143554688;1926,0;41,290000915527344;1635,87841796875;1929,0;6953,818359375;1455,0;2027,9393310546875;3015,0;18020,703125;2775,0;4522,5;2912,5;3158,7392578125;8960,0;2442,0;566,8598022460938;362,03302001953125;2529084,0
2025-10-28;880,3692626953125;11987,240234375;239,48875427246094;2024,0;46,81999969482422;1660,4329833984375;2115,0;7512,87060546875;1620,0;2032,4659423828125;3112,5;19170,427734375;3000,0;4620,0;3170,0;3280,803955078125;9200,0;2630,0;594,74609375;385,15740966796875;2670388,0
2025-10-29;928,7247314453125;12316,349609375;271,48724365234375;2139,0;55,70000076293945;1661,35302734375;2366,0;7738,45263671875;1770,0;2046,0458984375;3167,5;20395,13671875;3505,0;4915,0;3440,0;3230,981689453125;9400,0;2695,0;675,5199584960938;401,3196105957031;2801881,0
2025-10-30;931,7158203125;12306,5908203125;278,9869079589844;2139,0;55,29999923706055;1609,838134765625;2284,0;7851,244140625;1705,0;2005,3060302734375;3095,0;21144,95703125;3465,0;4847,5;3347,5;3156,248046875;9120,0;2702,5;694,7518920898438;401,0709533691406;2793520,0
2025-10-31;983,5609130859375;13184,935546875;304,9856872558594;2344,0;57,5;1717,46728515625;2502,5;8675,109375;1930,0;2150,158935546875;3322,5;23069,498046875;3825,0;5155,0;3770,0;3367,9931640625;9390,0;2877,5;701,0022583007812;441,84942626953125;3002607,0
2025-11-03;1005,9938354492188;13331,326171875;304,9856872558594;2440,0;59,400001525878906;1749,6640625;2652,5;9008,580078125;1995,0;2140,0;3260,0;22694,587890625;4025,0;5410,0;3930,0;3759,098876953125;9300,0;2972,5;759,6594848632812;455,5251159667969;3104495,0
2025-11-04;967,6085815429688;13184,935546875;317,7350769042969;2428,0;60,0;1839,0;2645,0;8890,8837890625;1920,0;2015,0;3255,0;22019,748046875;3900,0;5350,0;3830,0;3639,525146484375;9075,0;3010,0;780,333740234375;445,08184814453125;3080710,0
2025-11-05;973,5906982421875;12970,2294921875;322,7348327636719;2320,0;62,70000076293945;1767,0;2552,5;8635,87890625;1875,0;1985,0;3415,0;21794,802734375;3795,0;5270,0;3807,5;3679,383056640625;8985,0;3060,0;768,7946166992188;441,1034851074219;3048197,0
2025-11-06;963,1219482421875;12784,7998046875;312,2353210449219;2217,0;59,900001525878906;1687,0;2425,0;8508,3740234375;1825,0;2020,0;3282,5;21694,826171875;3590,0;5170,0;3622,5;3646,99853515625;8715,0;3072,5;752,447509765625;438,8656005859375;2973544,0
2025-11-07;981,5668334960938;12130,9208984375;297,9859924316406;2135,0;58,0;1666,0;2386,0;7940,75;1760,0;2055,0;3200,0;21519,8671875;3480,0;5030,0;3470,0;3495,040283203125;8430,0;3130,0;715,9069213867188;433,8926696777344;2864647,0
2025-11-10;1094,7286376953125;12189,4775390625;293,2362365722656;2232,0;61,599998474121094;1720,0;2473,0;8083,34033203125;1955,0;2100,0;3345,0;21744,814453125;3590,0;5175,0;3450,0;3637,033935546875;8785,0;3297,5;834,663818359375;435,8818359375;2951889,0
2025-11-11;1120,6512451171875;12150,439453125;284,48663330078125;2203,0;70,30000305175781;1773,0;2450,0;8009,58740234375;1905,0;2180,0;3372,5;23044,50390625;3865,0;5185,0;3390,0;3604,6494140625;9130,0;3480,0;825,5286865234375;442,0980529785156;2958258,0
2025-11-12;1074,788330078125;12492,0185546875;290,2363586425781;2205,0;74,69999694824219;1758,0;2414,0;8068,5888671875;1875,0;2195,0;3492,5;23044,50390625;3925,0;5285,0;3485,0;3724,22314453125;8995,0;3407,5;818,3167114257812;449,30889892578125;2984608,0
2025-11-13;985,554931640625;11916,21484375;284,48663330078125;2190,0;73,80000305175781;1724,0;2338,0;7685,07275390625;1840,0;2170,0;3395,0;22594,611328125;3685,0;5145,0;3260,0;3646,99853515625;8890,0;3215,0;767,3522338867188;447,071044921875;2883333,0
2025-11-14;1117,66015625;12091,884765625;292,48626708984375;2260,0;79,9000015258789;1758,0;2432,0;7773,57666015625;1910,0;2215,0;3562,5;23294,4453125;3910,0;5370,0;3467,5;3689,34765625;9210,0;3490,0;793,7960815429688;449,80621337890625;2992809,0
2025-11-17;1074,788330078125;11564,876953125;291,4862976074219;2217,0;80,5999984741211;1759,0;2312,0;7512,982421875;2015,0;2230,0;3530,0;23575,0;4085,0;5255,0;3275,0;3823,867919921875;8905,0;3572,5;781,2953491210938;451,2981262207031;2926871,0
2025-11-18;1060,8299560546875;11398,966796875;293,2362365722656;2204,0;79,0999984741211;1775,0;2375,0;7434,3125;2005,0;2325,0;3487,5;23425,0;4055,0;5325,0;3272,5;3752,5;9105,0;3617,5;799,0848388671875;450,8008117675781;2932664,0
2025-11-19;1045,8746337890625;11174,5009765625;285,986572265625;2152,0;76,30000305175781;1752,0;2387,0;7183,55224609375;1915,0;2275,0;3397,5;23700,0;3815,0;5250,0;3135,0;3675,0;9095,0;3547,5;778,891357421875;449,80621337890625;2869724,0
2025-11-20;1024,937255859375;11369,6884765625;285,2366027832031;2169,0;66,5999984741211;1734,0;2371,0;7173,71826171875;1975,0;2285,0;3385,0;23875,0;3715,0;5275,0;3085,0;3555,0;9065,0;3492,5;767,8330078125;458,2961120605469;2850533,0
2025-11-21;1006,9908447265625;10891,4775390625;276,2370300292969;2105,0;65,5;1674,0;2255,0;6868,8720703125;1920,0;2245,0;3347,5;23950,0;3660,0;5155,0;2892,5;3427,5;8940,0;3382,5;761,5827026367188;457,7982482910156;2761615,0
2025-11-25;1003,0028076171875;11506,3212890625;285,986572265625;2183,0;69,80000305175781;1745,0;2383,0;7335,97509765625;1880,0;2200,0;3480,0;24725,0;3570,0;5300,0;3135,0;3557,5;8990,0;3427,5;763,9866333007812;477,4643859863281;2865760,0
2025-11-26;1010,9789428710938;12436,6845703125;292,7362365722656;2300,0;74,4000015258789;1819,0;2602,5;7699,8232421875;1945,0;2305,0;3670,0;25700,0;3760,0;5445,0;3380,0;3660,0;9335,0;3430,0;772,1602172851562;480,7005920410156;2985632,0
2025-11-27;1031,9163818359375;12819,201171875;298,2359924316406;2351,0;75,30000305175781;1849,0;2587,5;7724,40771484375;1940,0;2355,0;3757,5;26250,0;3780,0;5415,0;3415,0;3667,5;9290,0;3447,5;785,1417236328125;515,8009033203125;3020019,0
2025-11-28;1046,8717041015625;12730,9287109375;299,4859313964844;2434,0;74,0;1815,0;2572,5;7788,32763671875;2065,0;2320,0;3750,0;26200,0;3860,0;5405,0;3402,5;3725,0;9175,0;3455,0;774,0833740234375;529,24365234375;3026470,0
2025-12-01;1085,7554931640625;12652,462890625;299,98590087890625;2550,0;74,0;1769,0;2670,0;7871,91455078125;2205,0;2305,0;3780,0;26650,0;3775,0;5470,0;3462,5;3812,5;9435,0;3630,0;784,1801147460938;528,2478637695312;3060289,0
2025-12-02;1072,794189453125;12436,6845703125;301,23583984375;2542,5;73,80000305175781;1727,0;2605,0;7793,24365234375;2260,0;2290,0;3810,0;26650,0;3765,0;5430,0;3385,0;3855,0;9400,0;3597,5;784,6609497070312;527,75;3042001,0
2025-12-03;1068,80615234375;12946,70703125;303,7357482910156;2700,0;74,19999694824219;1785,0;2717,5;7970,2509765625;2260,0;2330,0;3852,5;26700,0;3725,0;5610,0;3600,0;3875,0;9780,0;3670,0;780,333740234375;518,7882080078125;3129449,0
2025-12-04;1064,818115234375;13240,9501953125;299,7359313964844;2642,5;72,30000305175781;1759,0;2617,5;7748,9921875;2220,0;2295,0;3800,0;26800,0;3700,0;5570,0;3545,0;3862,5;9675,0;3817,5;779,8529663085938;508,332763671875;3096396,0
2025-12-05;1061,8270263671875;12985,939453125;301,48583984375;2617,5;71,80000305175781;1738,0;2505,0;7574,72705078125;2160,0;2285,0;3720,0;27050,0;3715,0;5455,0;3397,5;3817,5;9505,0;3957,5;756,2938842773438;508,8306579589844;3046355,0
2025-12-09;1023,9402465820312;12809,3935546875;301,9858093261719;2550,0;69,0999984741211;1707,0;2460,0;7426,78271484375;2110,0;2275,0;3710,0;26550,0;3765,0;5400,0;3250,0;3635,0;9470,0;3875,0;731,29248046875;494,89013671875;2987064,0
2025-12-10;990,04150390625;13201,7177734375;304,2357177734375;2542,5;66,30000305175781;1737,0;2406,0;7397,19384765625;2140,0;2285,0;3840,0;26650,0;3760,0;5475,0;3245,0;3647,5;9615,0;3950,0;734,6580200195312;494,3922119140625;3013647,0
2025-12-11;933,7098388671875;13064,404296875;302,98577880859375;2520,0;62,79999923706055;1758,0;2323,0;7249,25;2155,0;2275,0;3877,5;26300,0;3675,0;5445,0;3277,5;3565,0;9590,0;4020,0;715,4261474609375;496,134765625;2980581,0
2025-12-12;953,1517333984375;12897,666015625;299,98590087890625;2470,0;64,5999984741211;1800,0;2319,0;7259,11328125;2150,0;2330,0;3870,0;26000,0;3605,0;5395,0;3335,0;3557,5;9610,0;4047,5;774,0833740234375;489,4134521484375;2979065,0
2025-12-15;952,6532592773438;13084,021484375;295,23614501953125;2507,5;64,19999694824219;1798,0;2357,0;7397,19384765625;2145,0;2350,0;3895,0;26550,0;3530,0;5460,0;3447,5;3567,5;9675,0;4062,5;779,8529663085938;507,8349304199219;3012681,0
2025-12-16;1026,9312744140625;13250,7578125;294,73614501953125;2493,0;62,599998474121094;1757,0;2376,0;7609,24755859375;2165,0;2355,0;3822,5;27200,0;3665,0;5470,0;3480,0;3507,5;9565,0;4245,0;799,565673828125;507,8349304199219;3034429,0
2025-12-17;1063,821044921875;13201,7177734375;293,9862060546875;2575,0;63,0;1800,0;2394,0;7702,94482421875;2120,0;2360,0;3815,0;27450,0;3640,0;5455,0;3462,5;3570,0;9465,0;4237,5;707,7333984375;501,8603515625;3035517,0
2025-12-18;1096,7227783203125;14045,21484375;296,486083984375;2745,0;66,80000305175781;1831,0;2464,0;8205,953125;2200,0;2405,0;4040,0;27600,0;3660,0;5485,0;3747,5;3610,0;9810,0;4297,5;715,4261474609375;509,826416015625;3163224,0
2025-12-19;1077,779296875;13682,3154296875;298,9859619140625;2677,5;65,5999984741211;1820,0;2440,0;8255,26953125;2155,0;2380,0;3940,0;27600,0;3680,0;5495,0;3670,0;3545,0;9695,0;4315,0;713,0221557617188;518,7882080078125;3139467,0
2025-12-22;1042,8836669921875;13741,1630859375;295,4861145019531;2742,5;67,80000305175781;1800,0;2453,0;8176,365234375;2130,0;2365,0;3935,0;27700,0;3665,0;5465,0;3712,5;3522,5;9660,0;4227,5;683,6935424804688;532,2308349609375;3136090,0
2025-12-23;1002,0057373046875;13456,7275390625;292,48626708984375;2722,5;66,80000305175781;1791,0;2403,0;8146,77734375;2265,0;2365,0;3935,0;27650,0;3655,0;5435,0;3720,0;3507,5;9555,0;4172,5;694,2710571289062;537,6848754882812;3114970,0
2025-12-24;998,0177001953125;13603,849609375;296,486083984375;2700,0;67,19999694824219;1793,0;2409,0;8156,6396484375;2295,0;2375,0;3945,0;27600,0;3640,0;5480,0;3700,0;3472,5;9565,0;4345,0;695,7134399414062;542,1697387695312;3121145,0
2025-12-26;1003,9998168945312;13672,5068359375;291,4862976074219;2712,5;64,9000015258789;1810,0;2420,0;8265,1328125;2370,0;2410,0;3980,0;27500,0;3625,0;5375,0;3685,0;3477,5;9480,0;4180,0;671,1928100585938;548,6478881835938;3112380,0
2025-12-29;972,0951538085938;13603,568359375;284,48663330078125;2662,5;61,900001525878906;1878,0;2371,0;8255,26953125;2435,0;2485,0;3945,0;27350,0;3515,0;5375,0;3670,0;3500,0;9400,0;3777,5;662,0576782226562;550,142822265625;3100075,0
2025-12-30;990,5400390625;13367,15625;290,7363586425781;2612,5;59,5;1918,0;2336,0;8087,59912109375;2535,0;2550,0;3885,0;27300,0;3435,0;5260,0;3570,0;3527,5;9325,0;3577,5;646,1913452148438;548,6478881835938;3051617,0
2026-01-02;1004,0;13672,521484375;301,23583984375;2697,5;61,099998474121094;1936,0;2320,0;8235,54296875;2620,0;2555,0;3997,5;27000,0;3490,0;5440,0;3595,0;3595,0;9515,0;3470,0;673,1160278320312;549,1461791992188;3126292,0
2026-01-05;1022,0;13849,83203125;317,7350769042969;2657,5;59,5;1893,0;2305,0;8398,2822265625;2525,0;2480,0;4017,5;26750,0;3520,0;5365,0;3677,5;3580,0;9405,0;3390,0;697,6366577148438;547,1528930664062;3130197,0
2026-01-06;1031,0;13879,3828125;331,9844055175781;2640,0;59,599998474121094;1881,0;2281,0;8353,8984375;2415,0;2500,0;3920,0;25950,0;3470,0;5235,0;3705,0;3605,0;9185,0;3457,5;705,3294067382812;552,6344604492188;3112377,0
2026-01-07;1001,0;13761,17578125;320,2349548339844;2502,5;56,5;1819,0;2149,0;8225,6796875;2265,0;2435,0;3735,0;24700,0;3315,0;5020,0;3560,0;3492,5;8860,0;3490,0;727,4461059570312;552,1360473632812;3013957,0
2026-01-08;975,0;14194,5986328125;316,4851379394531;2547,5;56,79999923706055;1890,0;2193,0;8413,0751953125;2300,0;2480,0;3810,0;24525,0;3220,0;5085,0;3632,5;3510,0;9255,0;3675,0;762,0634765625;548,1495971679688;3074880,0
2026-01-09;1005,0;14312,8056640625;320,2349548339844;2565,0;56,79999923706055;1905,0;2219,0;8451,5390625;2290,0;2490,0;3805,0;24175,0;3210,0;5065,0;3652,5;3460,0;9170,0;3795,0;770,7178344726562;552,1360473632812;3089461,0
2026-01-12;995,0;14273,4033203125;322,48486328125;2545,0;55,20000076293945;1951,0;2214,0;8327,90625;2295,0;2575,0;3852,5;23650,0;3230,0;5070,0;3595,0;3590,0;8975,0;3795,0;758,2171020507812;560,6074829101562;3076947,0
2026-01-13;969,0;13997,5888671875;320,2349548339844;2540,0;52,5;1930,0;2157,0;8055,9140625;2210,0;2565,0;3710,0;23350,0;3120,0;5050,0;3450,0;3452,5;8945,0;3747,5;734,6580200195312;570,5738525390625;3036293,0
2026-01-14;960,0;13613,4189453125;316,4851379394531;2413,0;49,16999816894531;1919,0;2027,0;7680,0703125;2175,0;2570,0;3595,0;22275,0;3025,0;4935,0;3307,5;3315,0;8920,0;3292,5;728,8884887695312;571,0722045898438;2950111,0
2026-01-15;975,0;13416,4072265625;315,98516845703125;2354,0;50,0;1877,0;2008,0;7764,14111328125;2265,0;2500,0;3530,0;22300,0;2910,0;4792,5;3250,0;3312,5;8690,0;3387,5;754,8515014648438;595,9880981445312;2926727,0
2026-01-16;990,0;13682,373046875;316,4851379394531;2314,0;54,599998474121094;1885,0;2040,0;7680,0703125;2295,0;2535,0;3542,5;22675,0;2950,0;4792,5;3240,0;3287,5;8725,0;3280,0;770,2369995117188;600,4729614257812;2933230,0
2026-01-19;998,0;13258,7998046875;317,4850769042969;2303,0;60,29999923706055;1862,0;2038,0;7670,18017578125;2285,0;2450,0;3477,5;22350,0;3010,0;4795,0;3217,5;3270,0;8715,0;3332,5;756,7747192382812;601,9678955078125;2912976,0
2026-01-20;998,5;13603,568359375;316,4851379394531;2316,0;60,0;1879,0;2058,0;7630,6171875;2265,0;2470,0;3497,5;21650,0;2990,0;4905,0;3225,0;3327,5;8910,0;3345,0;740,9083862304688;597,9813842773438;2942092,0
2026-01-21;1028,0;14509,8154296875;322,7348327636719;2385,0;59,099998474121094;1899,0;2294,0;8031,18798828125;2245,0;2485,0;3642,5;22300,0;3065,0;5010,0;3400,0;3412,5;9330,0;3422,5;759,6594848632812;599,4762573242188;3047554,0
2026-01-22;1056,0;14431,01171875;323,9847717285156;2493,0;58,400001525878906;1926,0;2337,0;8011,40673828125;2240,0;2485,0;3552,5;22325,0;3165,0;5035,0;3407,5;3787,5;9255,0;3357,5;758,6978759765625;604,4595336914062;3066435,0
2026-01-23;1076,0;14490,115234375;324,2347717285156;2477,0;57,599998474121094;1912,0;2242,0;8036,13330078125;2240,0;2505,0;3592,5;22225,0;3210,0;5080,0;3487,5;3802,5;9340,0;3467,5;738,50439453125;609,9409790039062;3093535,0
2026-01-26;1080,0;14657,5732421875;326,9846496582031;2577,5;58,70000076293945;1930,0;2311,0;8105,3671875;2275,0;2620,0;3620,0;22575,0;3315,0;5175,0;3522,5;3807,5;9640,0;3647,5;705,8101806640625;615,9102172851562;3131277,0
2026-01-27;1036,0;15465,31640625;332,484375;2642,5;61,900001525878906;2120,0;2463,0;8318,0166015625;2280,0;2790,0;3692,5;22575,0;3255,0;5365,0;3710,0;3975,0;10140,0;3830,0;691,8670654296875;620,8973999023438;3244320,0
2026-01-28;1031,0;15397,7939453125;340,2340087890625;2615,0;63,79999923706055;2062,0;2398,0;8367,4697265625;2260,0;2735,0;3592,5;22675,0;3185,0;5380,0;3725,0;3922,5;9875,0;3662,5;667,346435546875;619,8999633789062;3230714,0
2026-01-29;1046,0;15120,890625;340,9839782714844;2575,0;61,79999923706055;2056,0;2336,0;8219,1103515625;2220,0;2725,0;3522,5;22825,0;3140,0;5315,0;3717,5;4042,5;9830,0;3747,5;670,231201171875;615,4114990234375;3211242,0
2026-01-30;1045,0;15120,890625;335,7342224121094;2547,5;60,79999923706055;2034,0;2352,0;8219,1103515625;2160,0;2635,0;3487,5;22550,0;3115,0;5215,0;3680,0;4047,5;9655,0;3845,0;677,9239501953125;617,9051513671875;3199554,0
2026-02-02;1022,0;14616,53125;334,9842529296875;2441,0;56,29999923706055;1996,0;2244,0;7986,6796875;2005,0;2520,0;3342,5;21650,0;3090,0;5045,0;3490,0;3875,0;9195,0;3852,5;686,0975341796875;615,9102172851562;3106672,0
2026-02-03;989,0;14181,3974609375;334,9842529296875;2430,0;53,5;1950,0;2125,0;7719,63330078125;1845,0;2465,0;3265,0;21150,0;3015,0;4970,0;3377,5;3765,0;8980,0;3915,0;664,9424438476562;598,9540405273438;3038541,0
2026-02-04;975,5;13845,158203125;333,73431396484375;2377,0;52,900001525878906;1952,0;2059,0;7694,90625;1770,0;2415,0;3165,0;21275,0;2950,0;4962,5;3317,5;3642,5;8920,0;3942,5;673,1160278320312;590,974609375;3015927,0
2026-02-05;979,0;13232,0146484375;330,4844665527344;2322,0;50,20000076293945;1910,0;2017,0;7422,91455078125;1790,0;2375,0;3227,5;20575,0;2860,0;4920,0;3147,5;3482,5;8755,0;3862,5;657,2496948242188;581,9977416992188;2932838,0
2026-02-06;1017,0;13686,927734375;329,9844970703125;2357,0;51,900001525878906;1935,0;2087,0;7412,5634765625;1835,0;2405,0;3315,0;20900,0;3065,0;4985,0;3272,5;3547,5;8865,0;4000,0;662,5384521484375;586,98486328125;2977119,0
2026-02-09;983,5;13578,14453125;326,9846496582031;2342,0;52,900001525878906;1873,0;2197,0;7377,83251953125;1830,0;2370,0;3375,0;20875,0;3000,0;4962,5;3435,0;3715,0;8860,0;4095,0;666,8656616210938;584,4913330078125;2976664,0
2026-02-10;981,5;13963,8310546875;327,734619140625;2408,0;53,400001525878906;1911,0;2196,0;7685,44921875;1865,0;2365,0;3487,5;21500,0;3050,0;5175,0;3570,0;3750,0;9260,0;4050,0;682,73193359375;589,9771728515625;3060606,0
2026-02-11;996,5;13766,04296875;324,9847412109375;2397,0;52,70000076293945;1883,0;2208,0;7511,79443359375;1830,0;2335,0;3512,5;21300,0;3050,0;5070,0;3460,0;3405,0;9205,0;4132,5;670,7120361328125;587,9822998046875;3017641,0
2026-02-12;963,0;12895,775390625;312,7353210449219;2284,0;49,63999938964844;1757,0;2117,0;6896,5615234375;1805,0;2230,0;3365,0;20900,0;2925,0;4852,5;3185,0;3397,5;8625,0;3887,5;653,4033203125;561,0518798828125;2851780,0
2026-02-13;990,5;12559,5361328125;307,98553466796875;2285,0;47,66999816894531;1743,0;2082,0;6643,5224609375;1740,0;2230,0;3320,0;20850,0;2970,0;4840,0;3102,5;3330,0;8615,0;3980,0;675,5199584960938;560,5531005859375;2816128,0
2026-02-18;945,0;12065,0654296875;295,4861145019531;2271,0;43,59000015258789;1650,0;1980,0;6385,521484375;1685,0;2145,0;3220,0;20575,0;3030,0;4635,0;2970,0;3222,5;8400,0;3787,5;647,1529541015625;533,1239013671875;2723175,0
2026-02-19;918,0;13152,900390625;301,23583984375;2355,0;46,09000015258789;1692,0;2037,0;6797,33056640625;1690,0;2180,0;3287,5;20500,0;2955,0;4815,0;3167,5;3285,0;8795,0;3915,0;668,3080444335938;526,6406860351562;2839106,0
2026-02-20;893,0;13182,568359375;325,98468017578125;2365,0;45,0099983215332;1765,0;2009,0;7114,8701171875;1670,0;2360,0;3290,0;20675,0;2940,0;4802,5;3200,0;3297,5;8775,0;4007,5;660,1344604492188;529,6329345703125;2873248,0
2026-02-23;834,0;12569,42578125;312,2353210449219;2292,0;42,43000030517578;1695,0;1938,0;6891,60009765625;1565,0;2295,0;3092,5;19825,0;2825,0;4602,5;3007,5;3185,0;8565,0;3945,0;622,1514892578125;510,16351318359375;2763059,0
2026-02-24;795,5;12965,0009765625;313,23529052734375;2360,0;42,189998626708984;1715,0;2007,0;7000,75390625;1570,0;2345,0;3175,0;19550,0;2965,0;4742,5;3100,0;3250,0;8605,0;4007,5;611,573974609375;516,1536865234375;2812414,0
2026-02-25;820,0;12928,73046875;304,4856872558594;2336,0;43,290000915527344;1702,0;2006,0;7000,75390625;1520,0;2355,0;3187,5;19425,0;2920,0;4745,0;3060,0;3285,0;8800,0;3842,5;602,9196166992188;502,67578125;2799876,0
2026-02-26;825,5;12143,6650390625;314,4852294921875;2340,0;43,70000076293945;1695,0;1962,0;6856,869140625;1570,0;2360,0;3105,0;19400,0;2920,0;4680,0;2952,5;3300,0;8850,0;3830,0;596,6692504882812;508,66595458984375;2754420,0
2026-02-27;811,5;11139,974609375;316,7351379394531;2320,0;41,95000076293945;1643,0;1832,0;6494,67529296875;1575,0;2280,0;2992,5;19325,0;2865,0;4495,0;2725,0;3375,0;8555,0;3692,5;595,7076416015625;504,6725158691406;2642106,0
2026-03-02;755,0;10851,7861328125;315,2351989746094;2248,0;41,400001525878906;1653,0;2002,0;6311,09765625;1530,0;2265,0;2945,0;18950,0;2800,0;4537,5;2530,0;3307,5;8530,0;3767,5;567,3406372070312;506,1700744628906;2603094,0
2026-03-03;710,5;10901,4736328125;305,23565673828125;2200,0;39,90999984741211;1624,0;1930,0;6440,0986328125;1490,0;2195,0;2947,5;18300,0;2695,0;4477,5;2605,0;3232,5;8670,0;3822,5;561,571044921875;509,1651306152344;2597025,0
2026-03-04;738,5;10752,4111328125;298,4859924316406;2183,0;40,16999816894531;1618,0;1903,0;6365,67529296875;1530,0;2205,0;2927,5;18550,0;2705,0;4490,0;2592,5;3342,5;8390,0;3922,5;587,5341186523438;499,1815185546875;2579970,0
2026-03-05;798,5;10553,66015625;294,73614501953125;2107,0;40,25;1567,0;1867,0;6231,71337890625;1460,0;2115,0;2902,5;18150,0;2645,0;4567,5;2460,0;3207,5;8280,0;3987,5;591,8612670898438;499,1815185546875;2570733,0
