Fecha;Grupo Financiero Galicia;Banco Macro;Pampa Energia;Ternium Argentina;Aluar;Cresud;Supervielle;Central Puerto;Loma Negra;Mirgor;Telecom Argentina;Transportadora Gas del Sur;Grupo Supervielle (VALO);Soc. Comercial del Plata;Edenor;Holcim Argentina;Transener;Molinos Rio de la Plata;BYMA;IRSA;YPF;BBVA Argentina;INDICE MERVAL
2025-06-10;6503,78857421875;8816,1669921875;3630,0;610,6123657226562;687,9442749023438;1274,3427734375;2990,0;1510,0;2930,0;21170,41015625;2406,421142578125;6470,0;365,3262939453125;65,16508483886719;1900,0;1645,0;2140,142822265625;2770,300537109375;199,5536651611328;1616,01416015625;43250,0;7063,57568359375;2202667,0
2025-06-11;6361,162109375;8657,5693359375;3625,0;612,5355834960938;683,9561767578125;1222,425048828125;2845,0;1470,0;2865,0;21070,548828125;2286,847412109375;6590,0;359,888427734375;64,16254425048828;1860,0;1610,0;2157,507080078125;2729,1982421875;199,31466674804688;1539,0611572265625;43025,0;6937,44091796875;2171272,0
2025-06-12;6361,162109375;8685,5576171875;3645,0;619,2667236328125;685,9501953125;1236,58447265625;2860,0;1495,0;2945,0;20646,14453125;2316,740966796875;6750,0;362,8545837402344;64,94229888916016;1850,0;1630,0;2213,94091796875;2692,2060546875;202,89947509765625;1548,1143798828125;43025,0;7218,81884765625;2187671,0
2025-06-13;6209,02734375;8275,0703125;3565,0;597,1500244140625;656,0396118164062;1184,666748046875;2705,0;1465,0;2770,0;21345,16796875;2266,91845703125;6400,0;354,4505310058594;61,600502014160156;1740,0;1570,0;2239,9873046875;2585,33984375;192,86204528808594;1493,7945556640625;43250,0;6918,03564453125;2127156,0
2025-06-17;6104,43359375;8097,81201171875;3475,0;572,1486206054688;630,1170654296875;1222,425048828125;2605,0;1410,0;2665,0;21395,09765625;2197,167236328125;6340,0;341,5973815917969;59,038455963134766;1680,0;1490,0;2205,2587890625;2466,14306640625;194,05699157714844;1480,214599609375;41925,0;6549,33203125;2072440,0
2025-06-18;6028,3662109375;8051,1669921875;3410,0;564,4558715820312;626,1289672851562;1203,5458984375;2555,0;1430,0;2705,0;20870,83203125;2147,3447265625;6500,0;330,2272644042969;57,924522399902344;1690,0;1510,0;2096,732177734375;2425,04052734375;189,51625061035156;1457,5814208984375;41475,0;6403,7919921875;2050983,0
2025-06-19;6056,890625;8079,15478515625;3430,0;568,30224609375;620,1468505859375;1222,425048828125;2560,0;1440,0;2770,0;21170,41015625;2142,362548828125;6620,0;331,2160339355469;57,924522399902344;1695,0;1520,0;2096,732177734375;2429,15087890625;191,6671142578125;1466,6346435546875;41575,0;6520,22412109375;2064099,0
2025-06-23;5714,5859375;7659,33740234375;3360,0;543,30078125;582,2600708007812;1189,386474609375;2480,0;1360,0;2635,0;20721,0390625;2102,504638671875;6110,0;310,94757080078125;54,35993576049805;1595,0;1465,0;1944,795166015625;2326,394775390625;187,12637329101562;1502,847900390625;40250,0;6277,65576171875;1977116,0
2025-06-24;5980,8232421875;8135,13134765625;3425,0;583,687744140625;627,1259765625;1212,9854736328125;2725,0;1430,0;2780,0;21594,818359375;2172,255859375;6330,0;320,34027099609375;56,58780288696289;1645,0;1525,0;1988,2056884765625;2544,237548828125;194,05699157714844;1530,0078125;41000,0;6791,900390625;2064590,0
2025-06-25;5914,26416015625;7985,86181640625;3350,0;591,3804931640625;654,0455322265625;1217,705322265625;2655,0;1385,0;2675,0;21644,748046875;2117,451416015625;6120,0;317,8685302734375;55,13969039916992;1595,0;1465,0;1905,7255859375;2453,812255859375;191,1891326904297;1520,9544677734375;39775,0;6594,009765625;2024393,0
2025-06-26;5933,28125;8023,17822265625;3380,0;601,9580078125;687,9442749023438;1217,705322265625;2665,0;1410,0;2685,0;21370,1328125;2107,48681640625;6240,0;314,90240478515625;55,25108337402344;1605,0;1465,0;1836,2685546875;2449,701904296875;190,23318481445312;1534,534423828125;40200,0;6603,736328125;2038948,0
2025-06-27;5904,755859375;8035,51513671875;3390,0;605,8043823242188;703,8966064453125;1222,425048828125;2640,0;1425,0;2720,0;21120,48046875;2117,451416015625;6280,0;312,43060302734375;55,36247634887695;1665,0;1465,0;1827,58642578125;2441,4814453125;189,51625061035156;1525,481201171875;40100,0;6545,38232421875;2041078,0
2025-06-30;5781,14599609375;7894,705078125;3345,0;592,3421020507812;716,8578491210938;1227,1448974609375;2560,0;1410,0;2650,0;20471,38671875;2122,43359375;6260,0;306,99273681640625;52,80043029785156;1600,0;1440,0;1792,8580322265625;2388,04833984375;183,30259704589844;1525,481201171875;38075,0;6399,49658203125;1994825,0
2025-07-01;5885,7392578125;7997,96484375;3395,0;588,4957275390625;713,8668212890625;1264,9031982421875;2620,0;1455,0;2780,0;20521,318359375;2167,273681640625;6400,0;322,8119812011719;53,35739517211914;1615,0;1460,0;1736,4241943359375;2309,953857421875;185,69244384765625;1620,540771484375;38950,0;6448,12451171875;2031093,0
2025-07-02;5923,7734375;8044,90234375;3500,0;613,4971313476562;733,8071899414062;1274,3427734375;2635,0;1460,0;2785,0;20770,970703125;2212,11376953125;6520,0;336,6539001464844;54,91690444946289;1630,0;1500,0;1827,58642578125;2379,827880859375;189,51625061035156;1625,0675048828125;39625,0;6496,75341796875;2063027,0
2025-07-03;5952,2978515625;7997,96484375;3600,0;621,1898803710938;723,8369750976562;1274,3427734375;2635,0;1445,0;2825,0;20920,76171875;2202,1494140625;6660,0;340,1143798828125;54,24854278564453;1630,0;1535,0;1914,40771484375;2412,7099609375;189,03826904296875;1656,7540283203125;39975,0;6457,85107421875;2078161,0
2025-07-04;5942,7900390625;8054,28857421875;3620,0;622,1514892578125;722,8399658203125;1288,5020751953125;2640,0;1425,0;2820,0;20970,689453125;2192,184814453125;6760,0;341,1030578613281;53,023216247558594;1630,0;1565,0;1931,77197265625;2416,820068359375;185,69244384765625;1647,70068359375;39975,0;6487,0283203125;2078697,0
2025-07-07;5886,64501953125;7904,091796875;3545,0;613,4971313476562;710,875732421875;1297,941650390625;2590,0;1440,0;2750,0;21120,48046875;2182,220458984375;6750,0;331,7103271484375;51,01813888549805;1600,0;1500,0;1831,927490234375;2367,497314453125;182,58563232421875;1665,807373046875;39475,0;6350,86767578125;2049934,0
2025-07-08;6077,4619140625;8307,7470703125;3780,0;600,9963989257812;695,92041015625;1302,6614990234375;2755,0;1490,0;2880,0;21519,921875;2251,9716796875;7030,0;335,17083740234375;51,46371078491211;1740,0;1520,0;1901,384521484375;2425,04052734375;188,32130432128906;1661,2806396484375;41675,0;6584,2841796875;2129786,0
2025-07-10;5905,7265625;8044,90234375;3605,0;604,8428344726562;680,965087890625;1288,5020751953125;2645,0;1455,0;2730,0;21020,62109375;2197,167236328125;6710,0;332,6990661621094;51,68649673461914;1650,0;1475,0;1844,95068359375;2375,7177734375;188,560302734375;1661,2806396484375;40475,0;6331,416015625;2068736,0
2025-07-11;5724,45361328125;7800,83203125;3495,0;598,1116333007812;680,965087890625;1255,463623046875;2530,0;1395,0;2700,0;20895,796875;2137,38037109375;6290,0;330,2272644042969;50,34977722167969;1590,0;1510,0;1901,384521484375;2375,7177734375;183,5415802001953;1611,487548828125;39450,0;6039,646484375;2007433,0
2025-07-14;5800,779296875;7913,48095703125;3705,0;632,7290649414062;726,8280639648438;1279,0625;2580,0;1440,0;2745,0;21131,703125;2202,1494140625;6570,0;331,2160339355469;52,02067565917969;1620,0;1510,0;1940,4541015625;2363,386962890625;183,5415802001953;1679,38720703125;40350,0;6156,35498046875;2064025,0
2025-07-15;5800,779296875;7885,31787109375;3715,0;629,84423828125;714,8638305664062;1316,82080078125;2580,0;1450,0;2755,0;21331,529296875;2306,7763671875;6600,0;330,7216491699219;52,24346160888672;1620,0;1480,0;2031,6163330078125;2359,27685546875;186,17042541503906;1692,9671630859375;40475,0;6253,611328125;2075072,0
2025-07-16;5648,12646484375;7519,2138671875;3590,0;625,0362548828125;703,8966064453125;1316,82080078125;2470,0;1435,0;2680,0;21731,18359375;2281,865234375;6510,0;330,7216491699219;51,12953186035156;1555,0;1465,0;2070,685791015625;2338,7255859375;186,88739013671875;1679,38720703125;39300,0;6098,0009765625;2027274,0
2025-07-17;5838,94189453125;7838,380859375;3635,0;618,3051147460938;696,9174194335938;1335,699951171875;2555,0;1465,0;2700,0;22130,837890625;2311,758544921875;6690,0;330,7216491699219;51,90928268432617;1590,0;1450,0;2144,48388671875;2359,27685546875;184,73651123046875;1738,2337646484375;39700,0;6321,69140625;2066134,0
2025-07-18;5819,86083984375;7857,154296875;3695,0;631,7674560546875;720,845947265625;1330,980224609375;2515,0;1475,0;2735,0;21756,162109375;2341,652099609375;6730,0;333,6877746582031;51,01813888549805;1625,0;1450,0;2070,685791015625;2445,591796875;185,2144775390625;1720,1270751953125;39925,0;6302,240234375;2075286,0
2025-07-21;5762,61572265625;7866,5419921875;3585,0;606,7659912109375;705,890625;1297,941650390625;2465,0;1460,0;2740,0;21306,55078125;2311,758544921875;6600,0;330,2272644042969;49,34723663330078;1580,0;1440,0;2022,9342041015625;2367,497314453125;182,10765075683594;1715,6004638671875;39400,0;6204,98388671875;2042466,0
2025-07-22;5753,07568359375;7838,380859375;3520,0;593,3036499023438;686,947265625;1293,221923828125;2450,0;1445,0;2670,0;21506,376953125;2242,00732421875;6480,0;325,778076171875;47,67633819580078;1525,0;1410,0;1979,5235595703125;2297,623291015625;182,82461547851562;1661,2806396484375;38525,0;6029,92041015625;2010482,0
2025-07-23;5943,890625;8063,6767578125;3670,0;597,1500244140625;688,9412841796875;1335,699951171875;2525,0;1500,0;2805,0;22455,556640625;2306,7763671875;6720,0;327,75555419921875;49,4586296081543;1595,0;1395,0;2031,6163330078125;2404,4892578125;184,258544921875;1715,6004638671875;40975,0;6273,0625;2083677,0
2025-07-24;6201,490234375;8382,8427734375;3780,0;606,7659912109375;689,9382934570312;1354,5791015625;2605,0;1520,0;2955,0;22380,62109375;2351,616455078125;6860,0;327,75555419921875;49,4586296081543;1635,0;1420,0;2057,66259765625;2420,930419921875;184,258544921875;1747,2869873046875;41425,0;6496,75341796875;2135087,0
2025-07-25;6335,0615234375;8626,9130859375;3840,0;634,6522216796875;708,8817138671875;1392,33740234375;2660,0;1565,0;3010,0;22780,275390625;2436,314697265625;7150,0;349,02911376953125;51,68649673461914;1715,0;1455,0;2209,599853515625;2503,135009765625;184,258544921875;1801,6068115234375;42850,0;6662,08935546875;2197099,0
2025-07-28;6315,98046875;8570,5888671875;3875,0;632,7290649414062;705,890625;1420,6561279296875;2605,0;1585,0;3110,0;23030,05859375;2461,225830078125;7220,0;349,5242004394531;56,14222717285156;1855,0;1560,0;2279,056884765625;2593,560302734375;185,69244384765625;1810,66015625;43175,0;6629,71728515625;2213570,0
2025-07-29;6516,33544921875;8952,0947265625;4070,0;639,460205078125;719,8489379882812;1463,13427734375;2860,0;1650,0;3145,0;23279,84375;2511,048095703125;7750,0;356,95037841796875;61,377716064453125;1930,0;1645,0;2344,172607421875;2601,78076171875;191,90609741210938;1901,193115234375;45000,0;6951,45361328125;2304343,0
2025-07-30;6535,41650390625;8895,4326171875;4110,0;667,346435546875;747,7655029296875;1430,095703125;2830,0;1635,0;3150,0;23354,77734375;2491,119140625;7720,0;358,4355773925781;59,818206787109375;1895,0;1610,0;2352,854736328125;2515,4658203125;193,34002685546875;1869,506591796875;44825,0;7009,95166015625;2306756,0
2025-07-31;6554,498046875;8914,3203125;4115,0;669,2695922851562;784,6552734375;1430,095703125;2825,0;1650,0;3175,0;23429,712890625;2496,1015625;7820,0;360,9109802246094;58,48148727416992;1940,0;1550,0;2279,056884765625;2527,796630859375;197,4027862548828;1819,71337890625;45575,0;7009,95166015625;2319511,0
2025-08-01;6382,76513671875;8649,9140625;4065,0;649,076171875;771,6939697265625;1401,7769775390625;2725,0;1650,0;3185,0;23329,798828125;2471,190185546875;7710,0;356,95037841796875;55,808048248291016;1930,0;1480,0;2326,808349609375;2482,583984375;194,53494262695312;1792,553466796875;45175,0;6775,96142578125;2278849,0
2025-08-04;6382,76513671875;8819,8896484375;4050,0;628,8826904296875;742,7803955078125;1420,6561279296875;2820,0;1620,0;3190,0;24254,0;2511,048095703125;7710,0;360,9109802246094;56,25362014770508;1975,0;1500,0;2313,78515625;2556,568115234375;191,1891326904297;1860,4532470703125;45575,0;6970,953125;2287329,0
2025-08-05;6544,9580078125;9207,0576171875;4180,0;622,1514892578125;722,8399658203125;1448,974853515625;2980,0;1645,0;3255,0;24254,0;2535,95947265625;7890,0;362,3962097167969;58,48148727416992;2015,0;1510,0;2404,947509765625;2527,796630859375;196,20785522460938;1874,033203125;47125,0;7195,19384765625;2346867,0
2025-08-06;6745,3134765625;9490,3525390625;4385,0;610,6123657226562;722,8399658203125;1463,13427734375;3115,0;1725,0;3340,0;24778,544921875;2600,728515625;7900,0;366,3568420410156;62,04607391357422;2075,0;1610,0;2439,676025390625;2610,001220703125;199,31466674804688;1937,4063720703125;48350,0;7448,6826171875;2415041,0
2025-08-07;6545,77880859375;9112,6259765625;4135,0;592,3421020507812;724,8340454101562;1401,7769775390625;3015,0;1720,0;3290,0;24428,84765625;2600,728515625;7770,0;374,2780456542969;60,9321403503418;1920,0;1675,0;2305,10302734375;2671,65478515625;196,20785522460938;1923,826416015625;47550,0;7175,69482421875;2349021,0
2025-08-08;6488,35986328125;8942,65234375;3980,0;608,689208984375;727,8250732421875;1382,8978271484375;2925,0;1675,0;3035,0;24179,064453125;2680,4443359375;7550,0;368,8321838378906;60,709354400634766;1895,0;1670,0;2239,9873046875;2552,4580078125;198,1197509765625;1887,6131591796875;45725,0;7136,6962890625;2300926,0
2025-08-11;6488,35986328125;8933,20703125;4000,0;615,4203491210938;711,8727416992188;1406,496826171875;2925,0;1695,0;3005,0;23729,453125;2680,4443359375;7670,0;371,30755615234375;61,377716064453125;1885,0;1750,0;2183,553466796875;2577,119384765625;195,4908905029297;1910,2464599609375;45500,0;7175,69482421875;2303302,0
2025-08-12;6574,48779296875;9065,4111328125;4045,0;607,7276000976562;721,8429565429688;1415,9364013671875;2910,0;1675,0;3015,0;23005,080078125;2735,248779296875;7710,0;361,40606689453125;59,37263488769531;1960,0;1795,0;2248,66943359375;2577,119384765625;194,53494262695312;1955,512939453125;45100,0;7204,943359375;2311836,0
2025-08-13;6536,208984375;8895,4326171875;4030,0;600,0348510742188;711,8727416992188;1392,33740234375;2875,0;1630,0;2885,0;22405,599609375;2785,0712890625;7600,0;354,4749755859375;60,900001525878906;1940,0;1755,0;2296,4208984375;2523,686279296875;195,72987365722656;1919,2996826171875;44800,0;7039,19970703125;2287631,0
2025-08-14;6172,5546875;8536,595703125;3910,0;585,6109008789062;705,890625;1330,980224609375;2600,0;1555,0;2815,0;21606,291015625;2555,88818359375;7350,0;342,0980529785156;58,79999923706055;1805,0;1650,0;2179,21240234375;2408,599609375;186,88739013671875;1846,873291015625;42925,0;6688,21533203125;2188543,0
2025-08-18;6105,56640625;8706,5732421875;3900,0;581,7645263671875;704,8936157226562;1349,859375;2635,0;1520,0;2740,0;20981,83203125;2600,728515625;7390,0;345,0685119628906;60,099998474121094;1820,0;1605,0;2287,739013671875;2400,379150390625;185,9314422607422;1819,71337890625;43975,0;6844,208984375;2198382,0
2025-08-19;5808,900390625;8083,326171875;3700,0;574,07177734375;680,965087890625;1307,3812255859375;2475,0;1435,0;2635,0;20757,02734375;2411,4033203125;7040,0;347,048828125;55,900001525878906;1695,0;1525,0;2222,623046875;2330,505126953125;185,69244384765625;1747,2869873046875;41775,0;6337,2294921875;2092206,0
2025-08-20;5780,1904296875;8206,0869140625;3715,0;559,6478881835938;676,97705078125;1307,3812255859375;2440,0;1435,0;2665,0;20457,28515625;2401,43896484375;7130,0;343,5832824707031;53,29999923706055;1605,0;1465,0;2205,2587890625;2351,056396484375;181,6296844482422;1774,4468994140625;41125,0;6346,97998046875;2081951,0
2025-08-21;5828,0400390625;8215,529296875;3755,0;574,07177734375;675,97998046875;1345,1395263671875;2440,0;1465,0;2720,0;20607,15625;2466,2080078125;7460,0;345,0685119628906;52,900001525878906;1615,0;1480,0;2266,03369140625;2375,7177734375;183,0635986328125;1788,02685546875;41750,0;6054,4921875;2103163,0
2025-08-22;5780,1904296875;8281,630859375;3750,0;576,95654296875;689,9382934570312;1382,8978271484375;2415,0;1460,0;2705,0;20582,177734375;2431,332275390625;7420,0;340,1177673339844;52,099998474121094;1575,0;1475,0;2279,056884765625;2367,497314453125;182,82461547851562;1815,186767578125;42500,0;6005,744140625;2106200,0
2025-08-25;5502,66552734375;7743,37109375;3610,0;580,8029174804688;709,8787231445312;1345,1395263671875;2210,0;1395,0;2690,0;19633,0;2351,616455078125;7130,0;314,3310852050781;47,349998474121094;1470,0;1390,0;2144,48388671875;2227,7490234375;181,6296844482422;1801,6068115234375;41025,0;5664,50927734375;2021852,0
2025-08-26;5406,96728515625;7630,0537109375;3685,0;566,3790283203125;722,8399658203125;1345,1395263671875;2250,0;1445,0;2700,0;19508,107421875;2386,4921875;7360,0;319,2889709472656;46,650001525878906;1480,0;1375,0;2200,917724609375;2404,4892578125;177,805908203125;1792,553466796875;41825,0;5642,1318359375;2033345,0
2025-08-27;5186,85986328125;7273,53466796875;3590,0;562,5326538085938;734,80419921875;1316,82080078125;2150,0;1400,0;2550,0;18858,669921875;2281,865234375;7270,0;317,8016052246094;43,900001525878906;1435,0;1305,0;2105,414306640625;2244,190185546875;173,504150390625;1747,2869873046875;41200,0;5397,67236328125;1974151,0
2025-08-28;5139,01123046875;7539,755859375;3675,0;551,9551391601562;694,9234008789062;1316,82080078125;2135,0;1460,0;2505,0;19108,455078125;2371,54541015625;7400,0;326,7257995605469;44,29999923706055;1500,0;1285,0;2053,321533203125;2268,8515625;178,76185607910156;1806,1334228515625;41575,0;5485,677734375;1997379,0
2025-08-29;5072,021484375;7435,16943359375;3645,0;548,1087646484375;720,845947265625;1279,0625;2105,0;1445,0;2530,0;18608,88671875;2426,35009765625;7360,0;326,23004150390625;42,349998474121094;1455,0;1260,0;2066,3447265625;2248,30029296875;184,01956176757812;1806,1334228515625;41300,0;5397,67236328125;1984845,0
2025-09-01;4976,3232421875;7283,04296875;3535,0;555,801513671875;746,7684936523438;1250,7437744140625;2085,0;1400,0;2445,0;18234,212890625;2321,72314453125;7100,0;319,7847900390625;40,900001525878906;1410,0;1200,0;2031,6163330078125;2083,890869140625;177,805908203125;1729,180419921875;40450,0;5260,77490234375;1939743,0
2025-09-02;5186,85986328125;7539,755859375;3610,0;531,7616577148438;735,80126953125;1274,3427734375;2125,0;1410,0;2540,0;18159,27734375;2321,72314453125;7210,0;319,2889709472656;40,75;1430,0;1190,0;1988,2056884765625;2038,67822265625;175,65501403808594;1783,500244140625;41550,0;5495,45556640625;1975730,0
2025-09-03;5062,45166015625;7340,08984375;3610,0;519,2609252929688;697,9144897460938;1231,8646240234375;2055,0;1380,0;2495,0;17784,6015625;2256,9541015625;7000,0;310,36474609375;39,70000076293945;1415,0;1185,0;1965,0;1890,7095947265625;173,26516723632812;1724,65380859375;40650,0;5417,22900390625;1933987,0
2025-09-04;5301,69775390625;7615,8193359375;3725,0;509,64495849609375;693,9263916015625;1250,7437744140625;2160,0;1415,0;2510,0;17809,578125;2276,883056640625;7240,0;306,8941955566406;38,900001525878906;1480,0;1195,0;1970,0;1944,1427001953125;176,84996032714844;1751,813720703125;42525,0;5593,23974609375;1990320,0
2025-09-05;5341,9599609375;7739,421875;3760,0;490,4130859375;683,9561767578125;1260,183349609375;2215,0;1395,0;2490,0;17709,666015625;2341,652099609375;7270,0;308,87738037109375;38,79999923706055;1515,0;1240,0;1920,0;1989,3553466796875;176,37197875976562;1797,0802001953125;42875,0;5515,01318359375;1997624,0
2025-09-08;4265,880859375;6232,421875;3267,5;490,4130859375;694,4248657226562;1199,77001953125;1758,0;1262,0;2293,0;16460,74609375;2049,69287109375;6170,0;286,0710144042969;34,7599983215332;1258,0;1130,0;1883,0;1890,7095947265625;151,75637817382812;1655,8486328125;37860,0;4407,609375;1732924,0
2025-09-09;4155,39111328125;5994,7236328125;3372,5;500,0290222167969;691,9323120117188;1169,5634765625;1669,0;1230,0;2286,0;17010,271484375;2050,689208984375;6340,0;283,09625244140625;33,29999923706055;1259,0;1110,0;1936,0;1944,1427001953125;152,4733428955078;1623,2568359375;38600,0;4302,49169921875;1728447,0
